trip_id,household_id,person_id,day_id,pernum,daynum,tripnum,travel_day,travel_date,travel_dow,day_iscomplete,svy_complete,depart_date,depart_dow,depart_time_hour,depart_time_minute,depart_time_second,arrive_date,arrive_dow,arrival_time_hour,arrival_time_minute,arrival_time_second,o_in_region,origin_rgcname,origin_county,origin_jurisdiction,origin_tract10,origin_tract20,d_in_region,dest_rgcname,dest_county,dest_jurisdiction,dest_tract10,dest_tract20,distance_meters,distance_miles,duration_minutes,duration_seconds,speed_mph,speed_flag,dwell_mins,days_first_trip,days_last_trip,origin_purpose_cat,origin_purpose,origin_name,dest_purpose_cat,dest_purpose,dest_purpose_other,dest_name,mode_class,mode_1,mode_2,mode_3,mode_4,mode_other_specify,mode_acc,mode_egr,travelers_total,travelers_hh,travelers_nonhh,hhmember1,hhmember2,hhmember3,hhmember4,hhmember5,hhmember6,hhmember7,hhmember8,hhmember9,hhmember10,hhmember11,hhmember12,driver,change_vehicles,taxi_cost_known,taxi_cost_int,analyst_split,analyst_merged,analyst_split_loop,copied_trip,user_split,user_merged,user_added,flag_teleport,trace_quality_flag,pt_density,point_dist_index,survey_year,hh_day_iscomplete,trip_weight,ObjectId,GlobalID
2306366201011,23063662,2306366201,230636620105,1,5,11,Yes,2023-05-15,Monday,Yes,Incomplete,2023-05-15,Monday,5,51,3,2023-05-15,Monday,5,52,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,197.999201664,0.123031,1,57,7.77054253773764,No,530.183333333333,No,No,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Work,Went to primary workplace,,,Bike,Standard bicycle (my household's),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,78230,aed169ba-312f-4ca8-b10e-f8edbe3afe59
2306366201014,23063662,2306366201,230636620106,1,6,14,Yes,2023-05-16,Tuesday,Yes,Incomplete,2023-05-16,Tuesday,5,46,0,2023-05-16,Tuesday,5,50,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,237.00004416,0.147265,4,240,2.2089970899709,No,527.5,No,No,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Work,Went to primary workplace,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,78254,a3ecb057-f47c-4e79-bc87-708f5681761f
2306366201015,23063662,2306366201,230636620106,1,6,15,Yes,2023-05-16,Tuesday,Yes,Incomplete,2023-05-16,Tuesday,14,37,0,2023-05-16,Tuesday,14,59,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,Yes,Not RGC,King County,Seattle,,53033008900,2966.000070528,1.842987,22,1320,5.02633732061331,No,0.0,No,Yes,Work,Went to primary workplace,,Home,Went home,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Bicycle or e-bicycle,Bicycle or e-bicycle,1 traveler,1 traveler,No other people,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,78260,66d11d54-bc39-4e11-961b-949c62361e18
2306366201017,23063662,2306366201,230636620107,1,7,17,Yes,2023-05-17,Wednesday,Yes,Incomplete,2023-05-17,Wednesday,5,48,0,2023-05-17,Wednesday,5,52,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033008500,88.000539264,0.054681,4,240,0.820223202232022,No,526.233333333333,No,No,Work-related,"Went to work-related place (e.g., meeting, second job, delivery)",,Work,Went to primary workplace,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,78271,a0b72464-58e6-4edd-8d88-5a6cb37ddfca
2306708201011,23067082,2306708201,230670820103,1,3,11,Yes,2023-05-05,Friday,No,Incomplete,2023-05-05,Friday,8,32,0,2023-05-05,Friday,9,2,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033007404,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033007502,1066.999900032,0.663003,30,1800,1.326006,No,0.0,Yes,No,Overnight,"Went to another residence (e.g., someone else's home, second home)",,Social/Recreation,"Social event (e.g., visit friends, family, co-workers)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Passenger,Missing: Skip Logic,Missing Response,,Yes,No,No,No,Missing Response,Yes,No,No teleport detected,No,3.67647058823529,73.5532061781264,2023,No,0.0,78526,c99348ab-f7bc-4aa7-9bea-1a8846697947
2306708201012,23067082,2306708201,230670820103,1,3,12,Yes,2023-05-05,Friday,No,Incomplete,2023-05-05,Friday,9,2,0,2023-05-05,Friday,9,7,0,Yes,Seattle University Community,King County,Seattle,,53033005305,Yes,Seattle University Community,King County,Seattle,,53033005201,482.8032,0.3,5,300,3.6000144000576,No,574.616666666667,No,No,Social/Recreation,"Attended social event (e.g., visit with friends, family, co-workers)",,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,-995,-995,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Passenger,-995,Missing Response,,Yes,No,No,No,Missing Response,Yes,No,No teleport detected,No,3.67647058823529,73.5532061781264,2023,No,0.0,78527,c024df36-777a-4730-9f51-afdcff3841a0
2306708201026,23067082,2306708201,230670820106,1,6,26,Yes,2023-05-08,Monday,No,Incomplete,2023-05-08,Monday,8,25,0,2023-05-08,Monday,8,54,0,Yes,Seattle First Hill/Capitol Hill,King County,Seattle,,53033006600,Yes,Seattle University Community,King County,Seattle,,53033005201,4574.999670912,2.842773,29,1740,5.88160336662301,No,1931.91666666667,Yes,Yes,Overnight,"Went to another residence (e.g., someone else's home, second home)",,Home,Went home,,,Drive SOV,Friend/colleague's car,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Passenger,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Yes,No,No teleport detected,No,4.1,73.3803452200805,2023,No,0.0,78541,9cc74b9f-1d9d-4ea4-a888-e25e70c8f544
2306905701003,23069057,2306905701,230690570106,1,4,3,Yes,2023-05-02,Tuesday,No,Incomplete,2023-05-02,Tuesday,10,23,0,2023-05-02,Tuesday,10,25,0,Yes,Seattle South Lake Union,King County,Seattle,,53033006701,Yes,Seattle Downtown,King County,Seattle,,53033007202,1331.999311104,0.827666,2,120,24.830228302283,No,485.0,Yes,No,Home,Went home,,Escort,"Dropped off, picked up, or accompanied another person",,,Missing Response,Missing Response,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,No,0.0,78855,10956bbd-786f-4745-989e-07cef04fd61e
2306905701004,23069057,2306905701,230690570106,1,4,4,Yes,2023-05-02,Tuesday,No,Incomplete,2023-05-02,Tuesday,18,30,54,2023-05-02,Tuesday,18,38,0,Yes,Seattle Downtown,King County,Seattle,,53033007202,Yes,Seattle South Lake Union,King County,Seattle,,53033006701,1667.000358144,1.035826,8,426,8.75348381263046,No,501.3,No,Yes,,,,Home,Went home,,,Missing Response,Missing Response,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,No,0.0,78856,3b0a3365-a3ba-46cf-a439-3ec16ae9f02b
2306816501014,23068165,2306816501,230681650106,1,6,14,Yes,2023-05-06,Saturday,Yes,Incomplete,2023-05-06,Saturday,20,34,58,2023-05-06,Saturday,20,43,0,Yes,Seattle Downtown,King County,Seattle,,53033009300,Yes,Seattle Downtown,King County,Seattle,,53033009100,1024.99924032,0.636905,9,482,4.75699838671128,No,376.95,No,Yes,Social/Recreation,"Attended recreational event (e.g., movies, sporting event)",,Home,Went home,,,Missing Response,Missing Response,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,79006,cefde660-1ee2-4831-9852-8790520262d5
2306815201027,23068152,2306815201,230681520105,1,5,27,Yes,2023-05-14,Sunday,Yes,Incomplete,2023-05-14,Sunday,14,48,47,2023-05-14,Sunday,15,4,0,Yes,Seattle Downtown,King County,Seattle,,53033009300,Yes,Seattle Downtown,King County,Seattle,,53033007302,2796.000235776,1.737354,16,913,6.85046784248317,No,129.833333333333,No,No,Change mode,"Transferred to another mode of transportation (e.g., change from ferry to bus)",,Home,Went home,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,79116,fd59e2fd-e55b-4fe7-86f0-265e428b49cb
2306986201025,23069862,2306986201,230698620104,1,4,25,Yes,2023-05-01,Monday,Yes,Incomplete,2023-05-01,Monday,16,29,48,2023-05-01,Monday,16,31,12,Yes,Seattle Downtown,King County,Seattle,,53033007202,Yes,Seattle Downtown,King County,Seattle,,53033008002,218.99953152,0.13608,2,84,5.83208331547594,No,52.5666666666667,No,No,Overnight,"Went to another residence (e.g., someone else's home, second home)",,Overnight,"Went to another residence (e.g., someone else's home, second home)",,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,Missing Response,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,,,2023,Yes,0.0,79400,4d75a181-f449-478e-9cd1-61bb917475bd
