trip_id,household_id,person_id,day_id,pernum,daynum,tripnum,travel_day,travel_date,travel_dow,day_iscomplete,svy_complete,depart_date,depart_dow,depart_time_hour,depart_time_minute,depart_time_second,arrive_date,arrive_dow,arrival_time_hour,arrival_time_minute,arrival_time_second,o_in_region,origin_rgcname,origin_county,origin_jurisdiction,origin_tract10,origin_tract20,d_in_region,dest_rgcname,dest_county,dest_jurisdiction,dest_tract10,dest_tract20,distance_meters,distance_miles,duration_minutes,duration_seconds,speed_mph,speed_flag,dwell_mins,days_first_trip,days_last_trip,origin_purpose_cat,origin_purpose,origin_name,dest_purpose_cat,dest_purpose,dest_purpose_other,dest_name,mode_class,mode_1,mode_2,mode_3,mode_4,mode_other_specify,mode_acc,mode_egr,travelers_total,travelers_hh,travelers_nonhh,hhmember1,hhmember2,hhmember3,hhmember4,hhmember5,hhmember6,hhmember7,hhmember8,hhmember9,hhmember10,hhmember11,hhmember12,driver,change_vehicles,taxi_cost_known,taxi_cost_int,analyst_split,analyst_merged,analyst_split_loop,copied_trip,user_split,user_merged,user_added,flag_teleport,trace_quality_flag,pt_density,point_dist_index,survey_year,hh_day_iscomplete,trip_weight,ObjectId,GlobalID
2300168201014,23001682,2300168201,230016820103,1,3,14,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,17,2,0,2023-05-04,Thursday,17,15,0,Yes,Not RGC,King County,Seattle,,53033004000,Yes,Not RGC,King County,Seattle,,53033004000,1406.999569536,0.874269,13,780,4.03510010800033,No,0,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Drive HOV2,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Not Selected,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,Yes,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,No,8.77759472817133,2.54428110039428,2023,No,0,62049,5bfc6736-eeaa-4acd-abb2-fc73da17f28f
2300168201015,23001682,2300168201,230016820103,1,3,15,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,17,15,0,2023-05-04,Thursday,17,25,0,Yes,Not RGC,King County,Seattle,,53033004000,Yes,Not RGC,King County,Seattle,,53033004000,1406.999569536,0.874269,10,600,5.24563498253993,No,42.5833333333333,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Social/Recreation,"Exercise or recreation (e.g., gym, jog, bike, walk dog)",,,Drive HOV2,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Not Selected,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,Yes,No,Yes,No,Missing Response,Missing Response,No,No teleport detected,No,8.77759472817133,2.54428110039428,2023,No,0,62050,8034e062-fd50-4a09-a3c4-5ffb0e104e41
2300168201016,23001682,2300168201,230016820103,1,3,16,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,18,8,0,2023-05-04,Thursday,18,16,0,Yes,Not RGC,King County,Seattle,,53033004000,Yes,Seattle University Community,King County,Seattle,,53033004301,4081.999667328,2.536437,8,480,19.0233250583126,No,32.6,No,No,Social/Recreation,"Went to exercise (e.g., gym, walk, jog, bike ride)",,Meal,Went to restaurant to eat/get take-out,,,Drive HOV2,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Not Selected,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,12.6185567010309,7.72194935816517,2023,No,0,62051,768cf1ed-367f-4f24-9d17-eadf0b9e677b
2300168201017,23001682,2300168201,230016820103,1,3,17,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,18,48,0,2023-05-04,Thursday,19,1,0,Yes,Seattle University Community,King County,Seattle,,53033004301,Yes,Not RGC,King County,Seattle,,53033004902,4891.000802688,3.039127,13,780,14.0267831593328,No,771.683333333333,No,Yes,Meal,Went to restaurant to eat/get take-out,,Home,Went home,,,Drive HOV2,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,2 travelers,2 travelers,No other people,Selected,Not Selected,Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,11.7232021709634,6.49041797250187,2023,No,0,62052,522e6adc-ea8a-46c4-aa28-fd14b144d045
2300168201020,23001682,2300168201,230016820105,1,5,20,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,9,15,0,2023-05-06,Saturday,9,29,0,Yes,Not RGC,King County,Seattle,,53033004902,Yes,Not RGC,King County,Seattle,,53033000402,7801.999932672,4.847938,14,840,20.7769068241526,No,8.73333333333333,Yes,No,Home,Went home,,Meal,Went to restaurant to eat/get take-out,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,4.02930402930403,6.70386965571017,2023,No,0,62055,6037a76e-1b66-4c68-89e4-c36f226b7157
2300168201021,23001682,2300168201,230016820105,1,5,21,Yes,2023-05-06,Saturday,Yes,Complete,2023-05-06,Saturday,9,37,0,2023-05-06,Saturday,9,39,0,Yes,Not RGC,King County,Seattle,,53033000402,Yes,Not RGC,King County,Seattle,,53033000602,412.999513344,0.256626,2,120,7.69885698856989,No,104.95,No,No,Meal,Went to restaurant to eat/get take-out,,Personal Business/Errand/Appointment,"Personal business (e.g., bank, post office)",,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,5.625,10.723848059277,2023,No,0,62056,a7b389d8-0fbb-4a6c-9839-12a639b21230
2300168201026,23001682,2300168201,230016820106,1,6,26,Yes,2023-05-07,Sunday,Yes,Complete,2023-05-07,Sunday,6,58,0,2023-05-07,Sunday,7,2,0,Yes,Not RGC,King County,Seattle,,53033004902,Yes,Not RGC,King County,Seattle,,53033005401,1263.999699072,0.785413,4,240,11.7813128131281,No,11.0166666666667,Yes,No,Home,Went home,,Meal,Went to restaurant to eat/get take-out,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,3.8135593220339,11.5144768296531,2023,No,0,62060,eba78f58-17bc-44a9-ad23-a1172b794077
2300168201027,23001682,2300168201,230016820106,1,6,27,Yes,2023-05-07,Sunday,Yes,Complete,2023-05-07,Sunday,7,13,0,2023-05-07,Sunday,7,16,0,Yes,Not RGC,King County,Seattle,,53033005401,Yes,Not RGC,King County,Seattle,,53033004902,1360.00028736,0.845065,3,180,16.9013,No,562.833333333333,No,No,Meal,Went to restaurant to eat/get take-out,,Home,Went home,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,6.21951219512195,12.3252040339859,2023,No,0,62064,ba06d69f-1a75-4a45-b4c3-99a1f57068b2
2300168201028,23001682,2300168201,230016820106,1,6,28,Yes,2023-05-07,Sunday,Yes,Complete,2023-05-07,Sunday,16,39,0,2023-05-07,Sunday,17,0,0,Yes,Not RGC,King County,Seattle,,53033004902,Yes,Not RGC,King County,Seattle,,53033004901,468.999856512,0.291423,21,1260,0.832637142857143,No,0,No,No,Home,Went home,,Shopping,Grocery shopping,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,3.98104265402844,5.58709040828871,2023,No,0,62067,b447bd75-63b7-44db-a8c5-fcbecece1f86
2300168201029,23001682,2300168201,230016820106,1,6,29,Yes,2023-05-07,Sunday,Yes,Complete,2023-05-07,Sunday,17,0,0,2023-05-07,Sunday,17,10,0,Yes,Not RGC,King County,Seattle,,53033004901,Yes,Not RGC,King County,Seattle,,53033004902,458.999392896,0.285209,10,600,1.71126084504338,No,1310.76666666667,No,Yes,Shopping,Went grocery shopping,,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Yes,Missing Response,No,No teleport detected,No,4.32692307692308,0.91080320168078,2023,No,0,62070,63c9d50a-4e71-42f0-9dde-24b7954ab58a
2300168201030,23001682,2300168201,230016820107,1,7,30,Yes,2023-05-08,Monday,Yes,Complete,2023-05-08,Monday,15,1,0,2023-05-08,Monday,15,34,0,Yes,Not RGC,King County,Seattle,,53033004902,Yes,Seattle Northgate,King County,Seattle,,53033000602,7184.999973888,4.464552,33,1980,8.11736727272727,No,0,Yes,No,Home,Went home,,Personal Business/Errand/Appointment,"Medical appointment (e.g., doctor, dentist)",,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,4.4309559939302,4.33715795382646,2023,No,0,62074,6126586b-e08c-4132-9127-9c28cb1a7e28
2300168201031,23001682,2300168201,230016820107,1,7,31,Yes,2023-05-08,Monday,Yes,Complete,2023-05-08,Monday,17,0,0,2023-05-08,Monday,17,33,0,Yes,Seattle Northgate,King County,Seattle,,53033000602,Yes,Not RGC,King County,Seattle,,53033004901,6547.999087872,4.068738,33,1980,7.39770545454545,No,0,No,No,Personal Business/Errand/Appointment,"Went to medical appointment (e.g., doctor, dentist)",,Shopping,Grocery shopping,,,Transit,Bus (public transit),Missing Response,Missing Response,Missing Response,,Walked or jogged,Walked or jogged,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,-995,-995,-995,-995,-995,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,-995,Missing Response,,No,No,No,No,Missing Response,Yes,No,No teleport detected,No,4.00238237045861,5.70335324774322,2023,No,0,62077,2d2aa263-5eca-4e52-bb24-2dde1353bbba
2300168201032,23001682,2300168201,230016820107,1,7,32,Yes,2023-05-08,Monday,Yes,Complete,2023-05-08,Monday,17,36,0,2023-05-08,Monday,17,41,0,Yes,Not RGC,King County,Seattle,,53033004901,Yes,Not RGC,King County,Seattle,,53033004902,411.000708096,0.255384,5,300,3.06462025848103,No,558.883333333333,No,Yes,Shopping,Went grocery shopping,,Home,Went home,,,Walk,Walk (or jog/wheelchair),Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Selected,Not Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,3.94736842105263,24.9797251011395,2023,No,0,62080,d092073b-c2ee-4ab1-ae00-08b4232ce671
2300168202005,23001682,2300168202,230016820203,2,3,5,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,12,10,0,2023-05-04,Thursday,12,15,0,Yes,Not RGC,King County,Seattle,,53033004902,Yes,Not RGC,King County,Seattle,,53033006000,1506.999377664,0.936406,5,300,11.2369169476678,No,3.43333333333333,Yes,No,Home,Went home,,Personal Business/Errand/Appointment,"Personal business (e.g., bank, post office)",,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Not Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,3.1875,18.5092227637335,2023,No,0,62146,ace6bdc3-9d1c-4721-9262-855f154bcee5
2300168202006,23001682,2300168202,230016820203,2,3,6,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,12,19,0,2023-05-04,Thursday,12,26,0,Yes,Not RGC,King County,Seattle,,53033006000,Yes,Not RGC,King County,Seattle,,53033004703,3195.999468288,1.985902,7,420,17.0221144120824,No,36.25,No,No,Personal Business/Errand/Appointment,"Conducted personal business (e.g., bank, post office)",,Meal,Went to restaurant to eat/get take-out,dropping packages for return,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Not Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,5.21158129175947,5.55028630823733,2023,No,0,62150,5437ad3c-9f18-490e-965e-d60f63e4b571
2300168202007,23001682,2300168202,230016820203,2,3,7,Yes,2023-05-04,Thursday,Yes,Complete,2023-05-04,Thursday,13,2,0,2023-05-04,Thursday,13,9,0,Yes,Not RGC,King County,Seattle,,53033004703,Yes,Not RGC,King County,Seattle,,53033004902,2341.00006272,1.45463,7,420,12.4683283904479,No,1319.15,No,Yes,Meal,Went to restaurant to eat/get take-out,,Home,Went home,,,Drive SOV,Household vehicle 1,Missing Response,Missing Response,Missing Response,,Missing: Skip Logic,Missing: Skip Logic,1 traveler,1 traveler,No other people,Not Selected,Selected,Not Selected,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,,Missing: Skip Logic,Missing: Skip Logic,Missing: Skip Logic,Driver,Missing: Skip Logic,Missing Response,,No,No,No,No,Missing Response,Missing Response,No,No teleport detected,No,6.34146341463415,15.1964053489151,2023,No,0,62155,48e7c1c6-6dc0-4582-8f81-b2ad2edb10b1
