id,prediction,CHOICE
446,3.0,3
447,2.0,2
448,2.0,2
449,2.0,2
450,2.0,2
451,1.0,1
452,2.0,1
453,2.0,3
454,3.0,3
455,2.0,3
456,2.0,3
457,1.0,3
458,2.0,2
459,1.0,2
460,2.0,2
461,2.0,2
462,3.0,3
463,2.0,3
464,2.0,2
465,2.0,2
466,3.0,3
467,2.0,2
468,2.0,2
469,2.0,2
470,2.0,2
471,2.0,2
472,2.0,3
473,3.0,3
474,2.0,2
475,2.0,2
476,2.0,2
477,2.0,2
478,2.0,3
479,2.0,2
480,2.0,2
481,2.0,3
482,2.0,2
483,3.0,3
484,3.0,3
485,2.0,2
486,3.0,3
487,2.0,2
488,2.0,2
489,3.0,3
490,3.0,3
491,2.0,2
492,2.0,2
493,3.0,3
494,3.0,3
495,1.0,1
496,2.0,2
497,3.0,2
498,3.0,3
499,2.0,2
500,1.0,2
501,2.0,2
502,2.0,2
503,2.0,2
504,2.0,2
505,2.0,2
506,2.0,2
507,3.0,3
508,2.0,2
509,3.0,3
510,2.0,2
511,2.0,2
512,2.0,2
513,3.0,2
514,2.0,3
515,2.0,2
516,2.0,2
517,2.0,2
518,2.0,2
519,2.0,2
520,2.0,2
521,2.0,2
522,2.0,2
523,2.0,2
524,1.0,3
525,2.0,2
526,3.0,3
527,3.0,3
528,1.0,3
529,3.0,3
530,3.0,3
531,2.0,2
532,1.0,2
533,3.0,2
534,2.0,2
535,3.0,3
536,1.0,2
537,2.0,2
538,3.0,2
539,1.0,3
540,3.0,3
541,3.0,3
542,2.0,2
543,2.0,2
544,1.0,3
545,2.0,2
546,2.0,3
547,2.0,2
548,1.0,2
549,1.0,2
550,2.0,2
551,2.0,1
552,1.0,3
553,2.0,2
554,1.0,2
555,2.0,2
556,3.0,2
557,3.0,3
558,3.0,3
559,2.0,2
560,2.0,2
561,3.0,3
562,3.0,3
563,2.0,2
564,3.0,3
565,2.0,2
566,2.0,2
567,2.0,2
568,2.0,3
569,2.0,2
570,2.0,2
571,2.0,2
572,2.0,1
573,2.0,3
574,2.0,2
575,2.0,2
576,2.0,2
577,2.0,2
578,2.0,2
579,3.0,3
580,2.0,2
581,2.0,2
582,3.0,3
583,2.0,3
584,3.0,3
585,1.0,2
586,2.0,2
587,3.0,2
588,2.0,2
589,2.0,2
590,3.0,2
591,2.0,2
592,1.0,3
593,2.0,2
594,2.0,3
595,2.0,2
596,2.0,3
597,3.0,3
598,3.0,3
599,1.0,2
600,3.0,3
601,3.0,2
602,3.0,3
603,1.0,1
604,2.0,2
605,2.0,2
606,1.0,3
607,3.0,3
608,2.0,2
609,2.0,3
610,1.0,2
611,2.0,2
612,2.0,3
613,1.0,2
614,2.0,2
615,2.0,2
616,2.0,2
617,2.0,2
618,2.0,2
619,3.0,2
620,1.0,3
621,2.0,2
622,3.0,3
623,2.0,2
624,1.0,2
625,2.0,2
626,2.0,2
627,2.0,2
628,2.0,3
629,3.0,2
630,2.0,1
631,1.0,1
632,3.0,3
633,2.0,3
634,2.0,3
635,3.0,3
636,1.0,1
637,2.0,2
638,3.0,3
639,3.0,3
640,2.0,2
641,2.0,2
642,3.0,3
643,2.0,2
644,2.0,2
645,3.0,2
646,2.0,3
647,2.0,2
648,2.0,2
649,2.0,2
650,3.0,3
651,2.0,2
652,2.0,2
653,2.0,2
654,2.0,2
655,2.0,2
656,3.0,3
657,3.0,2
658,1.0,2
659,3.0,3
660,3.0,2
661,3.0,2
662,2.0,2
663,2.0,2
664,3.0,3
665,3.0,3
666,3.0,3
667,2.0,2
668,2.0,2
669,2.0,2
670,3.0,3
671,2.0,2
672,2.0,2
673,3.0,3
674,2.0,2
675,2.0,2
676,2.0,2
677,3.0,3
678,2.0,2
679,1.0,2
680,2.0,2
681,2.0,2
682,2.0,3
683,3.0,3
684,2.0,2
685,3.0,3
686,3.0,3
687,3.0,2
688,2.0,2
689,3.0,2
690,2.0,3
691,3.0,3
692,1.0,3
693,2.0,2
694,2.0,2
695,2.0,2
696,2.0,2
697,3.0,2
698,2.0,3
699,2.0,2
700,3.0,3
701,2.0,1
702,2.0,2
703,2.0,2
704,3.0,3
705,2.0,2
706,3.0,3
707,1.0,1
708,1.0,2
709,3.0,3
710,1.0,2
711,3.0,3
712,3.0,2
713,2.0,2
714,3.0,3
715,2.0,2
716,2.0,2
717,2.0,3
718,3.0,3
719,2.0,2
720,1.0,3
721,2.0,2
722,2.0,2
723,2.0,2
724,2.0,2
725,2.0,2
726,2.0,2
727,2.0,2
728,3.0,3
729,2.0,2
730,2.0,3
731,3.0,3
732,3.0,3
733,3.0,3
734,1.0,3
735,2.0,2
736,1.0,3
737,2.0,3
738,2.0,2
739,2.0,2
740,3.0,3
741,2.0,2
742,2.0,2
743,2.0,2
744,2.0,2
745,2.0,2
746,3.0,3
747,2.0,2
748,2.0,2
749,3.0,2
750,2.0,2
751,3.0,3
752,2.0,3
753,3.0,3
754,3.0,3
755,2.0,2
756,2.0,2
757,3.0,2
758,2.0,2
759,3.0,2
760,1.0,3
761,2.0,2
762,2.0,2
763,2.0,2
764,2.0,2
765,3.0,2
766,1.0,2
767,3.0,3
768,2.0,2
769,3.0,3
770,3.0,2
771,3.0,2
772,2.0,1
773,3.0,3
774,2.0,2
775,2.0,1
776,2.0,2
777,2.0,2
778,3.0,3
779,3.0,3
780,2.0,2
781,3.0,2
782,1.0,1
783,2.0,3
784,2.0,1
785,3.0,3
786,2.0,2
787,3.0,2
788,2.0,2
789,2.0,2
790,2.0,2
791,3.0,3
792,3.0,3
793,2.0,2
794,2.0,3
795,2.0,2
796,1.0,3
797,2.0,2
798,3.0,3
799,3.0,3
800,2.0,2
801,3.0,2
802,3.0,3
803,2.0,3
804,2.0,2
805,1.0,2
806,1.0,3
807,3.0,3
808,2.0,2
809,2.0,2
810,1.0,3
811,3.0,3
812,3.0,3
813,3.0,1
814,3.0,3
815,3.0,2
816,1.0,1
817,2.0,3
818,2.0,3
819,2.0,2
820,3.0,3
821,3.0,3
822,2.0,1
823,3.0,3
824,3.0,3
825,2.0,2
826,3.0,3
827,3.0,3
828,2.0,2
829,2.0,2
830,2.0,2
831,3.0,3
832,3.0,3
833,1.0,3
834,3.0,3
835,2.0,2
836,1.0,3
837,1.0,2
838,3.0,3
839,2.0,2
840,2.0,2
841,3.0,2
842,2.0,2
843,3.0,3
844,3.0,3
845,2.0,2
846,3.0,3
847,3.0,3
848,3.0,3
849,2.0,2
850,3.0,3
851,1.0,3
852,2.0,2
853,1.0,2
854,2.0,3
855,2.0,3
856,2.0,2
857,2.0,2
858,2.0,2
859,2.0,2
860,2.0,2
861,2.0,2
862,2.0,2
863,3.0,3
864,1.0,3
865,2.0,2
866,3.0,3
867,2.0,2
868,2.0,2
869,2.0,2
870,3.0,3
871,2.0,2
872,2.0,2
873,2.0,3
874,3.0,2
875,3.0,3
876,2.0,2
877,2.0,2
878,2.0,3
879,2.0,2
880,2.0,2
881,3.0,3
882,2.0,2
883,3.0,3
884,2.0,2
885,2.0,2
886,2.0,2
887,2.0,2
888,2.0,2
889,2.0,2
890,2.0,2
891,3.0,3
892,2.0,2
893,2.0,2
894,2.0,2
895,3.0,1
896,1.0,3
897,2.0,2
898,3.0,3
899,2.0,2
900,3.0,3
901,2.0,2
902,2.0,2
903,2.0,2
904,2.0,2
905,3.0,3
906,2.0,1
907,2.0,2
908,2.0,2
909,2.0,2
910,1.0,1
911,2.0,2
912,2.0,2
913,3.0,3
914,3.0,3
915,2.0,1
916,3.0,3
917,1.0,1
918,2.0,2
919,2.0,2
920,3.0,3
921,2.0,1
922,3.0,3
923,3.0,2
924,1.0,2
925,2.0,3
926,3.0,3
927,3.0,3
928,2.0,2
929,2.0,2
930,2.0,2
931,3.0,3
932,2.0,3
933,3.0,2
934,2.0,2
935,2.0,2
936,3.0,3
937,1.0,1
938,2.0,2
939,2.0,2
940,2.0,2
941,2.0,2
942,3.0,3
943,2.0,2
944,3.0,2
945,2.0,1
946,2.0,2
947,2.0,2
948,2.0,2
949,2.0,3
950,1.0,3
951,1.0,3
952,2.0,2
953,2.0,1
954,2.0,2
955,3.0,3
956,3.0,3
957,2.0,3
958,3.0,3
959,2.0,3
960,3.0,3
961,2.0,2
962,2.0,2
963,2.0,1
964,2.0,2
965,3.0,3
966,2.0,2
967,2.0,2
968,3.0,3
969,3.0,2
970,3.0,2
971,2.0,2
972,2.0,3
973,2.0,2
974,2.0,1
975,2.0,2
976,2.0,2
977,2.0,2
978,2.0,3
979,1.0,3
980,1.0,1
981,2.0,2
982,3.0,3
983,3.0,2
984,2.0,1
985,2.0,2
986,2.0,2
987,3.0,2
988,3.0,2
989,3.0,2
990,2.0,2
991,2.0,2
992,2.0,2
993,2.0,3
994,1.0,1
995,3.0,3
996,2.0,2
997,3.0,2
998,1.0,2
999,2.0,2
1000,3.0,3
1001,2.0,3
1002,3.0,3
1003,2.0,2
1004,3.0,3
1005,3.0,3
1006,2.0,2
1007,3.0,3
1008,2.0,3
1009,1.0,3
1010,2.0,2
1011,2.0,3
1012,3.0,3
1013,3.0,3
1014,2.0,2
1015,2.0,2
1016,2.0,2
1017,2.0,3
1018,2.0,3
1019,2.0,2
1020,2.0,2
1021,2.0,3
1022,1.0,2
1023,2.0,2
1024,3.0,3
1025,2.0,2
1026,1.0,2
1027,2.0,2
1028,1.0,3
1029,2.0,2
1030,3.0,2
1031,3.0,3
1032,2.0,2
1033,2.0,2
1034,2.0,2
1035,2.0,3
1036,2.0,2
1037,3.0,2
1038,3.0,3
1039,2.0,2
1040,1.0,2
1041,2.0,2
1042,3.0,3
1043,3.0,2
1044,2.0,2
1045,2.0,2
1046,2.0,3
1047,2.0,2
1048,3.0,2
1049,2.0,2
1050,2.0,2
1051,2.0,2
1052,2.0,2
1053,1.0,2
1054,2.0,3
1055,1.0,3
1056,3.0,3
1057,2.0,3
1058,2.0,2
1059,3.0,2
1060,2.0,2
1061,2.0,2
1062,3.0,3
1063,2.0,2
1064,2.0,2
1065,2.0,2
1066,2.0,2
1067,2.0,2
1068,2.0,3
1069,3.0,3
1070,1.0,2
1071,2.0,2
1072,3.0,3
1073,1.0,2
1074,2.0,2
1075,2.0,2
1076,3.0,3
1077,3.0,3
1078,3.0,3
1079,3.0,2
1080,2.0,1
1081,2.0,2
1082,3.0,3
1083,2.0,2
1084,1.0,3
1085,3.0,3
1086,2.0,2
1087,3.0,3
1088,3.0,3
1089,2.0,2
1090,1.0,1
1091,2.0,2
1092,2.0,2
1093,3.0,3
1094,2.0,2
1095,3.0,3
1096,2.0,3
1097,1.0,2
1098,3.0,2
1099,2.0,2
1100,3.0,3
1101,3.0,3
1102,1.0,1
1103,2.0,2
1104,2.0,2
1105,2.0,3
1106,3.0,3
1107,2.0,1
1108,2.0,2
1109,3.0,2
1110,2.0,3
1111,3.0,3
1112,2.0,2
1113,1.0,3
1114,2.0,2
1115,2.0,2
1116,2.0,2
1117,2.0,2
1118,2.0,2
1119,2.0,3
1120,2.0,2
1121,2.0,2
1122,2.0,1
1123,2.0,3
1124,2.0,3
1125,3.0,2
1126,1.0,2
1127,3.0,3
1128,2.0,3
1129,3.0,3
1130,1.0,3
1131,3.0,2
1132,2.0,2
1133,2.0,3
1134,3.0,3
1135,2.0,2
1136,2.0,2
1137,2.0,3
1138,2.0,3
1139,3.0,3
1140,2.0,3
1141,2.0,2
1142,1.0,3
1143,1.0,3
1144,3.0,3
1145,2.0,1
1146,2.0,2
1147,1.0,1
1148,2.0,2
1149,2.0,2
1150,3.0,3
1151,3.0,3
1152,3.0,3
1153,2.0,2
1154,3.0,2
1155,2.0,2
1156,2.0,2
1157,3.0,3
1158,2.0,2
1159,1.0,3
1160,2.0,2
1161,3.0,2
1162,3.0,3
1163,3.0,3
1164,2.0,1
1165,2.0,2
1166,2.0,2
1167,2.0,2
1168,2.0,3
1169,3.0,2
1170,2.0,2
1171,2.0,2
1172,1.0,3
1173,2.0,2
1174,2.0,2
1175,2.0,3
1176,3.0,3
1177,1.0,2
1178,3.0,3
1179,2.0,2
1180,3.0,3
1181,2.0,2
1182,3.0,3
1183,2.0,2
1184,1.0,1
1185,3.0,2
1186,2.0,2
1187,1.0,3
1188,2.0,1
1189,3.0,3
1190,2.0,3
1191,3.0,3
1192,2.0,3
1193,1.0,1
1194,2.0,2
1195,3.0,3
1196,2.0,2
1197,2.0,2
1198,2.0,2
1199,1.0,2
1200,2.0,3
1201,2.0,2
1202,2.0,2
1203,3.0,3
1204,2.0,2
1205,2.0,2
1206,2.0,3
1207,3.0,3
1208,2.0,2
1209,3.0,3
1210,3.0,3
1211,3.0,2
1212,2.0,2
1213,2.0,2
1214,3.0,3
1215,1.0,2
1216,3.0,2
1217,2.0,3
1218,2.0,2
1219,2.0,2
1220,2.0,2
1221,1.0,3
1222,2.0,1
1223,2.0,2
1224,3.0,2
1225,3.0,3
1226,2.0,2
1227,2.0,2
1228,2.0,2
1229,2.0,2
1230,2.0,2
1231,2.0,3
1232,2.0,2
1233,2.0,2
1234,2.0,2
1235,3.0,2
1236,2.0,2
1237,2.0,2
1238,2.0,2
1239,2.0,2
1240,3.0,2
1241,3.0,2
1242,2.0,2
1243,2.0,2
1244,2.0,3
1245,3.0,3
1246,3.0,1
1247,2.0,2
1248,2.0,2
1249,2.0,2
1250,2.0,3
1251,2.0,2
1252,2.0,2
1253,2.0,2
1254,3.0,2
1255,2.0,2
1256,3.0,3
1257,1.0,2
1258,3.0,3
1259,2.0,2
1260,3.0,3
1261,1.0,2
1262,2.0,3
1263,2.0,2
1264,2.0,2
1265,2.0,2
1266,2.0,2
1267,2.0,2
1268,1.0,3
1269,2.0,3
1270,1.0,2
1271,2.0,2
1272,3.0,3
1273,2.0,2
1274,2.0,2
1275,2.0,2
1276,2.0,2
1277,2.0,2
1278,3.0,3
1279,3.0,3
1280,2.0,2
1281,3.0,3
1282,3.0,3
1283,2.0,2
1284,3.0,3
1285,2.0,2
1286,2.0,2
1287,2.0,1
1288,2.0,2
1289,3.0,3
1290,2.0,2
1291,2.0,2
1292,2.0,2
1293,2.0,2
1294,2.0,2
1295,2.0,2
1296,3.0,3
1297,2.0,3
1298,1.0,1
1299,3.0,3
1300,2.0,2
1301,3.0,3
1302,3.0,3
1303,3.0,3
1304,2.0,2
1305,3.0,3
1306,3.0,3
1307,2.0,2
1308,2.0,2
1309,2.0,2
1310,3.0,3
1311,3.0,3
1312,2.0,2
1313,2.0,2
1314,1.0,2
1315,2.0,3
1316,3.0,3
1317,3.0,2
1318,2.0,3
1319,2.0,2
1320,2.0,2
1321,3.0,2
1322,2.0,2
1323,2.0,2
1324,2.0,3
1325,3.0,1
1326,2.0,2
1327,3.0,3
1328,3.0,3
1329,2.0,2
1330,1.0,1
1331,2.0,1
1332,2.0,2
1333,2.0,1
1334,3.0,3
1335,2.0,2
1336,2.0,2
1337,2.0,2
1338,2.0,2
1339,3.0,3
1340,2.0,2
1341,2.0,2
1342,3.0,2
1343,3.0,3
1344,2.0,2
1345,3.0,3
1346,2.0,2
1347,3.0,3
1348,3.0,3
1349,2.0,2
1350,1.0,1
1351,3.0,3
1352,3.0,3
1353,2.0,2
1354,1.0,1
1355,3.0,3
1356,3.0,3
1357,2.0,2
1358,1.0,2
1359,2.0,2
1360,2.0,2
1361,2.0,2
1362,2.0,2
1363,2.0,2
1364,2.0,2
1365,2.0,2
1366,1.0,1
1367,3.0,3
1368,2.0,2
1369,1.0,1
1370,1.0,3
1371,1.0,1
1372,2.0,2
1373,3.0,3
1374,2.0,2
1375,3.0,3
1376,3.0,3
1377,3.0,3
1378,2.0,2
1379,2.0,2
1380,2.0,2
1381,2.0,2
1382,3.0,2
1383,2.0,2
1384,3.0,2
1385,2.0,3
1386,3.0,3
1387,2.0,2
1388,3.0,3
1389,2.0,2
1390,2.0,1
1391,1.0,1
1392,2.0,2
1393,2.0,2
1394,2.0,2
1395,2.0,2
1396,3.0,3
1397,1.0,1
1398,2.0,3
1399,2.0,3
1400,1.0,3
1401,2.0,2
1402,3.0,3
1403,2.0,1
1404,3.0,3
1405,3.0,3
1406,3.0,3
1407,2.0,2
1408,2.0,2
1409,2.0,3
1410,2.0,2
1411,2.0,2
1412,3.0,3
1413,2.0,2
1414,1.0,2
1415,2.0,3
1416,2.0,2
1417,2.0,2
1418,2.0,2
1419,2.0,2
1420,1.0,3
1421,2.0,3
1422,2.0,2
1423,3.0,3
1424,1.0,1
1425,3.0,2
1426,3.0,3
1427,2.0,2
1428,2.0,3
1429,2.0,2
1430,2.0,2
1431,2.0,3
1432,1.0,1
1433,2.0,2
1434,2.0,2
1435,3.0,3
1436,3.0,3
1437,2.0,2
1438,3.0,3
1439,2.0,2
1440,2.0,3
1441,2.0,3
1442,2.0,2
1443,3.0,2
1444,2.0,2
1445,2.0,2
1446,2.0,2
1447,2.0,2
1448,2.0,2
1449,3.0,2
1450,3.0,3
1451,3.0,3
1452,2.0,3
1453,2.0,2
1454,2.0,2
1455,2.0,3
1456,2.0,2
1457,3.0,3
1458,2.0,2
1459,3.0,3
1460,3.0,3
1461,1.0,3
1462,3.0,2
1463,2.0,3
1464,2.0,2
1465,3.0,3
1466,2.0,3
1467,2.0,2
1468,2.0,2
1469,3.0,3
1470,3.0,2
1471,3.0,3
1472,3.0,3
1473,2.0,2
1474,3.0,3
1475,1.0,3
1476,2.0,2
1477,3.0,3
1478,2.0,2
1479,1.0,2
1480,2.0,2
1481,2.0,2
1482,2.0,2
1483,1.0,2
1484,2.0,2
1485,2.0,2
1486,3.0,1
1487,3.0,2
1488,2.0,2
1489,2.0,2
1490,2.0,3
1491,3.0,3
1492,2.0,2
1493,3.0,2
1494,2.0,3
1495,2.0,2
1496,3.0,3
1497,3.0,2
1498,3.0,3
1499,3.0,2
1500,2.0,3
1501,3.0,3
1502,1.0,2
1503,2.0,3
1504,1.0,1
1505,2.0,3
1506,1.0,2
1507,3.0,3
1508,2.0,2
1509,3.0,3
1510,3.0,2
1511,2.0,2
1512,1.0,3
1513,3.0,3
1514,3.0,3
1515,3.0,3
1516,2.0,2
1517,2.0,2
1518,2.0,2
1519,1.0,2
1520,3.0,3
1521,3.0,3
1522,2.0,2
1523,2.0,3
1524,3.0,3
1525,2.0,2
1526,2.0,2
1527,2.0,2
1528,2.0,2
1529,3.0,2
1530,2.0,2
1531,2.0,2
1532,3.0,3
1533,2.0,2
1534,1.0,1
1535,2.0,2
1536,2.0,2
1537,2.0,1
1538,3.0,3
1539,2.0,2
1540,2.0,2
