id,prediction,CHOICE
309,2,1
310,2,0
311,2,1
312,2,0
313,2,1
314,2,1
315,2,1
316,2,0
317,2,0
318,1,0
319,2,0
320,1,0
321,1,0
322,2,0
323,2,2
324,2,2
325,1,1
326,2,0
327,2,0
328,1,0
329,2,1
330,1,1
331,2,1
332,2,1
333,1,1
334,2,1
335,2,2
336,2,1
337,2,2
338,2,1
339,2,1
340,2,0
341,2,0
342,2,1
343,1,1
344,2,1
345,2,1
346,2,1
347,1,0
348,1,1
349,2,0
350,2,1
351,2,1
352,2,0
353,1,1
354,2,2
355,2,2
356,2,0
357,2,1
358,2,0
359,2,1
360,2,1
361,1,1
362,2,0
363,2,1
364,1,1
365,2,1
366,2,1
367,2,0
368,1,1
369,2,2
370,1,0
371,2,2
372,2,1
373,2,0
374,2,1
375,2,0
376,2,2
377,2,0
378,1,1
379,2,0
380,1,0
381,1,2
382,2,1
383,2,0
384,2,0
385,2,1
386,1,0
387,2,0
388,2,0
389,2,0
390,1,1
391,2,1
392,2,0
393,2,0
394,2,0
395,1,1
396,1,1
397,2,1
398,2,1
399,2,2
400,2,1
401,2,1
402,2,0
403,1,0
404,2,1
405,1,1
406,1,1
407,2,0
408,2,0
409,2,0
410,1,1
411,2,1
412,2,1
413,2,1
414,2,1
415,2,1
416,2,2
417,2,1
418,2,1
419,2,1
420,2,1
421,2,1
422,2,1
423,2,2
424,1,0
425,1,0
426,1,1
427,2,1
428,1,0
429,2,2
430,2,1
431,2,0
432,2,2
433,1,0
434,2,0
435,1,0
436,1,1
437,2,1
438,2,2
439,1,1
440,1,2
441,2,1
442,2,1
443,2,1
444,2,1
445,2,1
446,2,1
447,2,1
448,2,1
449,1,1
450,2,1
451,2,1
452,2,1
453,2,1
454,2,1
455,2,1
456,2,1
457,2,0
458,2,1
459,2,1
460,2,1
461,2,0
462,2,0
463,2,1
464,2,0
465,2,1
466,2,1
467,2,0
468,1,0
469,1,0
470,2,1
471,2,1
472,2,1
473,2,1
474,2,1
