id,prediction,CHOICE
515,0,0
516,0,0
517,0,0
518,0,0
519,2,1
520,0,1
521,1,1
522,0,1
523,0,2
524,1,1
525,2,2
526,1,1
527,1,1
528,0,1
529,2,2
530,1,1
531,1,1
532,1,1
533,1,1
534,1,1
535,0,1
536,1,1
537,1,1
538,1,1
539,1,1
540,1,1
541,1,1
542,1,1
543,1,1
544,0,1
545,1,1
546,1,0
547,1,1
548,0,1
549,1,1
550,0,0
551,0,0
552,0,0
553,2,1
554,1,0
555,1,1
556,0,1
557,1,1
558,1,1
559,0,0
560,0,0
561,1,0
562,1,1
563,1,1
564,1,1
565,1,1
566,1,1
567,1,1
