id,prediction,CHOICE
515,2,0
516,1,0
517,1,0
518,1,0
519,1,1
520,2,1
521,1,1
522,1,1
523,2,2
524,1,1
525,1,2
526,1,1
527,1,1
528,1,1
529,1,2
530,2,1
531,1,1
532,1,1
533,1,1
534,1,1
535,2,1
536,1,1
537,1,1
538,1,1
539,1,1
540,1,1
541,1,1
542,1,1
543,1,1
544,1,1
545,1,1
546,2,0
547,2,1
548,2,1
549,1,1
550,2,0
551,1,0
552,2,0
553,1,1
554,2,0
555,2,1
556,1,1
557,1,1
558,1,1
559,1,0
560,1,0
561,1,0
562,1,1
563,1,1
564,1,1
565,1,1
566,1,1
567,1,1
