id,prediction,CHOICE
339,2.0,0
340,2.0,0
341,2.0,0
342,2.0,0
343,1.0,1
344,2.0,0
345,2.0,0
346,2.0,1
347,2.0,0
348,2.0,1
349,2.0,1
350,2.0,0
351,2.0,0
352,1.0,0
353,2.0,1
354,2.0,1
355,2.0,1
356,2.0,2
357,2.0,1
358,1.0,1
359,1.0,1
360,1.0,0
361,2.0,1
362,2.0,1
363,2.0,1
364,1.0,0
365,2.0,1
366,2.0,1
367,2.0,1
368,0.0,1
369,2.0,0
370,1.0,1
371,2.0,1
372,2.0,1
373,2.0,1
374,1.0,0
375,2.0,1
376,2.0,0
377,2.0,0
378,2.0,0
379,2.0,0
380,2.0,1
381,1.0,0
382,2.0,1
383,2.0,1
384,2.0,1
385,2.0,1
386,1.0,2
387,2.0,0
388,1.0,0
389,2.0,0
390,2.0,0
391,1.0,1
392,1.0,2
393,1.0,0
394,2.0,2
395,2.0,2
396,1.0,1
397,2.0,1
398,2.0,0
399,2.0,1
400,1.0,1
401,1.0,1
402,2.0,0
403,2.0,1
404,2.0,1
405,1.0,1
406,2.0,1
407,1.0,1
408,2.0,1
409,2.0,1
410,2.0,1
411,2.0,1
412,2.0,1
413,1.0,1
414,2.0,1
415,2.0,1
416,2.0,1
417,2.0,0
418,2.0,1
419,2.0,1
420,2.0,0
421,2.0,0
422,2.0,1
423,2.0,0
424,2.0,0
425,2.0,1
426,2.0,1
427,2.0,0
428,2.0,1
429,2.0,2
430,2.0,1
431,2.0,1
432,2.0,1
433,2.0,1
434,0.0,0
435,2.0,0
436,2.0,1
437,2.0,1
438,2.0,1
439,2.0,1
440,2.0,1
441,2.0,1
442,2.0,1
443,1.0,1
444,2.0,0
445,2.0,0
446,2.0,1
447,1.0,1
448,2.0,2
449,1.0,1
450,2.0,1
451,2.0,1
452,1.0,1
453,2.0,1
454,2.0,1
455,2.0,1
456,2.0,1
