id,prediction,CHOICE
707,1,1
708,2,2
709,3,3
710,2,2
711,3,3
712,3,2
713,2,2
714,3,3
715,2,2
716,2,2
717,2,3
718,3,3
719,2,2
720,1,3
721,2,2
722,2,2
723,2,2
724,2,2
725,2,2
726,2,2
727,2,2
728,3,3
729,2,2
730,2,3
731,3,3
732,3,3
733,1,3
734,2,3
735,2,2
736,3,3
737,2,3
738,2,2
739,2,2
740,3,3
741,2,2
742,2,2
743,2,2
744,1,2
745,2,2
746,3,3
747,2,2
748,2,2
749,3,2
750,2,2
751,3,3
752,3,3
753,3,3
754,3,3
755,2,2
756,2,2
757,1,2
758,2,2
759,2,2
760,3,3
761,2,2
762,3,2
763,2,2
764,2,2
765,3,2
766,1,2
767,3,3
768,2,2
769,3,3
770,3,2
771,2,2
772,1,1
773,3,3
774,2,2
775,2,1
776,2,2
777,2,2
778,1,3
779,3,3
780,2,2
781,3,2
782,1,1
783,2,3
784,2,1
785,3,3
786,2,2
787,2,2
788,2,2
789,2,2
790,2,2
791,2,3
792,3,3
793,2,2
794,3,3
795,1,2
796,2,3
797,2,2
798,3,3
799,3,3
800,2,2
801,3,2
802,3,3
803,3,3
804,2,2
805,2,2
806,3,3
807,3,3
808,2,2
809,2,2
810,3,3
811,3,3
812,3,3
813,3,1
814,3,3
815,2,2
816,1,1
817,3,3
818,3,3
819,2,2
820,3,3
821,3,3
822,1,1
823,2,3
824,1,3
825,2,2
826,3,3
827,1,3
828,2,2
829,2,2
830,2,2
831,3,3
832,3,3
833,2,3
834,3,3
835,2,2
836,3,3
837,1,2
838,3,3
839,2,2
840,2,2
841,3,2
842,2,2
843,3,3
844,3,3
845,2,2
846,2,3
847,2,3
848,3,3
849,2,2
850,3,3
851,2,3
852,3,2
853,2,2
854,1,3
855,1,3
856,2,2
857,2,2
858,2,2
859,2,2
860,2,2
861,2,2
862,1,2
863,3,3
864,1,3
865,2,2
866,3,3
867,2,2
868,2,2
869,2,2
870,1,3
871,2,2
872,2,2
873,2,3
874,3,2
875,2,3
876,2,2
877,2,2
878,2,3
879,1,2
880,1,2
881,3,3
882,2,2
883,3,3
884,2,2
885,2,2
886,2,2
887,2,2
888,2,2
889,2,2
890,2,2
891,3,3
892,2,2
893,2,2
894,2,2
895,3,1
896,3,3
897,2,2
898,3,3
899,2,2
900,3,3
901,2,2
902,1,2
903,2,2
904,2,2
905,3,3
906,2,1
907,2,2
908,2,2
909,2,2
910,1,1
911,2,2
912,1,2
913,3,3
914,3,3
915,2,1
916,2,3
917,1,1
918,2,2
919,2,2
920,3,3
921,2,1
922,3,3
923,3,2
924,2,2
925,2,3
926,3,3
927,3,3
928,2,2
929,2,2
930,1,2
931,3,3
932,3,3
933,3,2
934,2,2
935,2,2
936,3,3
937,1,1
938,2,2
939,2,2
940,2,2
941,2,2
942,3,3
943,2,2
944,3,2
945,2,1
946,2,2
947,2,2
948,2,2
949,2,3
950,3,3
951,2,3
952,2,2
953,2,1
954,1,2
955,3,3
956,3,3
957,3,3
958,3,3
959,3,3
960,3,3
961,2,2
962,2,2
963,2,1
964,2,2
965,3,3
966,2,2
967,1,2
968,3,3
969,2,2
970,2,2
971,2,2
972,2,3
973,2,2
974,1,1
975,2,2
976,2,2
977,2,2
978,3,3
979,3,3
980,1,1
981,2,2
982,3,3
983,3,2
984,1,1
985,2,2
986,2,2
987,3,2
988,3,2
989,3,2
990,2,2
991,2,2
992,2,2
993,2,3
994,3,1
995,3,3
996,2,2
997,3,2
998,2,2
999,2,2
1000,3,3
1001,3,3
1002,3,3
1003,3,2
1004,3,3
1005,3,3
1006,2,2
1007,3,3
1008,2,3
1009,3,3
1010,2,2
1011,3,3
1012,3,3
1013,3,3
1014,2,2
1015,2,2
1016,2,2
1017,2,3
1018,2,3
1019,2,2
1020,1,2
1021,1,3
1022,3,2
1023,2,2
1024,3,3
1025,3,2
1026,1,2
1027,2,2
1028,1,3
1029,1,2
1030,3,2
1031,3,3
1032,2,2
1033,2,2
1034,1,2
1035,3,3
1036,2,2
1037,3,2
1038,3,3
1039,2,2
1040,3,2
1041,2,2
1042,3,3
1043,1,2
1044,2,2
1045,2,2
1046,3,3
1047,2,2
1048,1,2
1049,2,2
1050,3,2
1051,3,2
1052,2,2
1053,2,2
1054,2,3
1055,1,3
1056,2,3
1057,1,3
1058,2,2
1059,3,2
1060,2,2
1061,2,2
1062,3,3
1063,2,2
1064,2,2
1065,2,2
1066,2,2
1067,2,2
1068,2,3
1069,3,3
1070,1,2
1071,2,2
1072,2,3
1073,1,2
1074,2,2
1075,2,2
1076,3,3
1077,3,3
1078,3,3
1079,3,2
1080,2,1
1081,2,2
1082,2,3
1083,2,2
1084,3,3
1085,3,3
1086,1,2
1087,3,3
1088,3,3
1089,2,2
1090,1,1
1091,2,2
1092,2,2
1093,3,3
1094,2,2
1095,3,3
1096,3,3
1097,2,2
1098,2,2
1099,2,2
1100,3,3
1101,3,3
1102,1,1
1103,2,2
1104,2,2
1105,3,3
1106,3,3
1107,1,1
1108,2,2
1109,3,2
1110,2,3
1111,3,3
1112,2,2
1113,1,3
1114,2,2
1115,2,2
1116,2,2
1117,2,2
1118,1,2
1119,2,3
1120,2,2
1121,2,2
1122,2,1
1123,2,3
1124,2,3
1125,2,2
1126,1,2
1127,3,3
1128,2,3
1129,3,3
1130,3,3
1131,3,2
1132,2,2
1133,2,3
1134,3,3
1135,2,2
1136,2,2
1137,1,3
1138,2,3
1139,3,3
1140,2,3
1141,2,2
1142,3,3
1143,1,3
1144,3,3
1145,1,1
1146,2,2
1147,1,1
1148,2,2
1149,2,2
1150,1,3
1151,3,3
1152,3,3
1153,2,2
1154,2,2
1155,2,2
1156,2,2
1157,3,3
1158,2,2
1159,1,3
1160,2,2
1161,3,2
1162,1,3
1163,3,3
1164,3,1
1165,2,2
1166,2,2
1167,2,2
1168,2,3
1169,3,2
1170,2,2
1171,2,2
1172,3,3
1173,2,2
1174,2,2
1175,2,3
1176,3,3
1177,1,2
1178,1,3
1179,2,2
1180,3,3
1181,2,2
1182,3,3
1183,2,2
1184,1,1
1185,1,2
1186,2,2
1187,3,3
1188,1,1
1189,3,3
1190,1,3
1191,3,3
1192,2,3
1193,1,1
1194,2,2
1195,3,3
1196,2,2
1197,2,2
1198,2,2
1199,1,2
1200,2,3
1201,1,2
1202,2,2
1203,3,3
1204,1,2
1205,2,2
1206,3,3
1207,3,3
1208,2,2
1209,3,3
1210,3,3
1211,2,2
1212,2,2
1213,2,2
1214,3,3
1215,1,2
1216,3,2
1217,2,3
1218,2,2
1219,2,2
1220,2,2
1221,1,3
1222,1,1
1223,2,2
1224,3,2
1225,3,3
1226,2,2
1227,2,2
1228,2,2
1229,2,2
1230,2,2
1231,3,3
1232,2,2
1233,2,2
1234,2,2
1235,1,2
1236,2,2
1237,2,2
1238,2,2
1239,2,2
1240,3,2
1241,3,2
1242,2,2
1243,2,2
1244,3,3
1245,3,3
1246,3,1
1247,2,2
1248,2,2
1249,2,2
1250,2,3
1251,2,2
1252,2,2
1253,2,2
1254,2,2
1255,2,2
1256,3,3
1257,2,2
1258,3,3
1259,2,2
1260,3,3
1261,1,2
1262,3,3
1263,2,2
1264,2,2
1265,2,2
1266,2,2
1267,2,2
1268,2,3
1269,2,3
1270,1,2
1271,2,2
1272,1,3
1273,2,2
1274,2,2
1275,2,2
1276,2,2
1277,2,2
1278,2,3
1279,1,3
1280,2,2
1281,3,3
1282,3,3
1283,1,2
1284,3,3
1285,2,2
1286,2,2
1287,2,1
1288,2,2
1289,3,3
1290,2,2
1291,2,2
1292,2,2
1293,1,2
1294,1,2
1295,2,2
1296,3,3
1297,2,3
1298,1,1
1299,3,3
1300,2,2
1301,3,3
1302,3,3
1303,2,3
1304,2,2
1305,3,3
1306,3,3
1307,3,2
1308,2,2
1309,2,2
1310,3,3
1311,3,3
1312,2,2
1313,3,2
1314,2,2
1315,2,3
1316,1,3
1317,1,2
1318,2,3
1319,2,2
1320,2,2
1321,2,2
1322,2,2
1323,2,2
1324,3,3
1325,3,1
1326,1,2
1327,3,3
1328,1,3
1329,2,2
1330,1,1
1331,2,1
1332,2,2
1333,2,1
1334,3,3
1335,2,2
1336,2,2
1337,2,2
1338,2,2
1339,3,3
1340,2,2
1341,2,2
1342,2,2
1343,3,3
1344,1,2
1345,3,3
1346,2,2
1347,2,3
1348,3,3
1349,2,2
1350,3,1
1351,3,3
1352,3,3
1353,2,2
1354,1,1
1355,3,3
1356,3,3
1357,2,2
1358,1,2
1359,2,2
1360,1,2
1361,2,2
1362,2,2
1363,2,2
1364,2,2
1365,2,2
1366,1,1
1367,1,3
1368,2,2
1369,1,1
1370,1,3
1371,1,1
1372,2,2
1373,3,3
1374,2,2
1375,3,3
1376,1,3
1377,3,3
1378,1,2
1379,1,2
1380,2,2
1381,3,2
1382,2,2
1383,2,2
1384,2,2
1385,2,3
1386,3,3
1387,2,2
1388,3,3
1389,2,2
1390,2,1
1391,1,1
1392,2,2
1393,2,2
1394,2,2
1395,1,2
1396,3,3
1397,1,1
1398,2,3
1399,2,3
1400,2,3
1401,1,2
1402,3,3
1403,2,1
1404,3,3
1405,3,3
1406,3,3
1407,2,2
1408,1,2
1409,3,3
1410,2,2
1411,2,2
1412,3,3
1413,2,2
1414,1,2
1415,1,3
1416,2,2
1417,2,2
1418,2,2
1419,2,2
1420,3,3
1421,3,3
1422,2,2
1423,3,3
1424,1,1
1425,3,2
1426,3,3
1427,2,2
1428,2,3
1429,2,2
1430,2,2
1431,3,3
1432,2,1
1433,2,2
1434,2,2
1435,2,3
1436,3,3
1437,2,2
1438,3,3
1439,2,2
1440,1,3
1441,1,3
1442,2,2
1443,1,2
1444,2,2
1445,2,2
1446,2,2
1447,2,2
1448,2,2
1449,2,2
1450,3,3
1451,3,3
1452,1,3
1453,2,2
1454,2,2
1455,2,3
1456,2,2
1457,3,3
1458,2,2
1459,3,3
1460,3,3
1461,1,3
1462,3,2
1463,2,3
1464,2,2
1465,3,3
1466,2,3
1467,2,2
1468,2,2
1469,1,3
1470,2,2
1471,3,3
1472,3,3
1473,2,2
1474,3,3
1475,3,3
1476,2,2
1477,3,3
1478,2,2
1479,2,2
1480,3,2
1481,2,2
1482,1,2
1483,1,2
1484,1,2
1485,2,2
1486,3,1
1487,1,2
1488,2,2
1489,2,2
1490,2,3
1491,1,3
1492,2,2
1493,1,2
1494,2,3
1495,2,2
1496,3,3
1497,2,2
1498,3,3
1499,2,2
1500,2,3
1501,2,3
1502,1,2
1503,3,3
1504,1,1
1505,2,3
1506,3,2
1507,3,3
1508,2,2
1509,1,3
1510,1,2
1511,2,2
1512,3,3
1513,3,3
1514,1,3
1515,3,3
1516,2,2
1517,2,2
1518,2,2
1519,2,2
1520,3,3
1521,3,3
1522,2,2
1523,2,3
1524,3,3
1525,2,2
1526,2,2
1527,2,2
1528,2,2
1529,2,2
1530,2,2
1531,1,2
1532,3,3
1533,2,2
1534,2,1
1535,3,2
1536,2,2
1537,2,1
1538,3,3
1539,2,2
1540,2,2
