id,prediction,CHOICE
180,0.0,0
181,1.0,1
182,0.0,0
183,1.0,1
184,2.0,2
185,2.0,1
186,1.0,1
187,1.0,0
188,1.0,1
189,2.0,2
190,2.0,1
191,1.0,1
192,2.0,1
193,1.0,1
194,0.0,1
195,0.0,0
196,0.0,0
197,0.0,1
198,0.0,0
199,0.0,0
200,0.0,1
201,0.0,1
202,0.0,0
203,1.0,1
204,1.0,1
205,1.0,1
206,2.0,1
207,1.0,1
208,0.0,0
209,0.0,0
210,0.0,1
211,0.0,0
212,0.0,0
213,0.0,0
214,2.0,2
215,2.0,2
216,1.0,1
217,1.0,1
218,1.0,1
219,1.0,1
220,1.0,1
221,1.0,1
222,1.0,2
223,1.0,1
224,2.0,2
225,0.0,0
226,1.0,0
227,1.0,1
228,2.0,1
229,0.0,0
230,2.0,1
231,2.0,1
232,0.0,0
233,1.0,0
234,1.0,1
235,0.0,0
236,1.0,1
237,0.0,1
238,1.0,1
239,1.0,1
240,1.0,1
241,0.0,0
242,1.0,1
243,0.0,1
244,0.0,0
245,1.0,1
246,1.0,0
247,1.0,0
248,0.0,0
249,1.0,0
250,0.0,1
251,0.0,0
252,0.0,0
253,0.0,1
254,1.0,1
255,0.0,0
256,0.0,0
257,1.0,0
258,0.0,0
259,1.0,1
260,0.0,0
261,0.0,0
262,1.0,1
263,2.0,2
264,1.0,0
265,0.0,1
266,0.0,0
267,1.0,1
268,0.0,1
269,0.0,0
270,1.0,1
271,1.0,1
272,1.0,1
273,1.0,1
274,0.0,1
275,0.0,2
276,0.0,0
277,0.0,1
278,0.0,0
279,0.0,1
280,0.0,1
281,0.0,0
282,0.0,0
283,1.0,1
284,1.0,0
285,0.0,0
286,0.0,0
287,0.0,1
288,1.0,1
289,0.0,0
290,0.0,0
291,1.0,0
292,1.0,2
293,0.0,1
294,0.0,0
295,1.0,1
296,0.0,1
297,0.0,0
298,1.0,1
299,1.0,1
300,1.0,1
301,1.0,1
302,1.0,1
303,1.0,1
304,1.0,1
305,1.0,0
306,1.0,1
307,1.0,1
308,1.0,1
309,1.0,1
310,1.0,1
311,1.0,1
312,1.0,1
313,1.0,1
314,1.0,1
315,1.0,1
316,2.0,1
317,0.0,0
318,1.0,0
319,0.0,0
320,1.0,1
321,1.0,1
322,1.0,1
323,1.0,1
324,1.0,1
325,1.0,1
326,1.0,1
327,1.0,1
328,1.0,1
329,0.0,1
330,1.0,1
331,1.0,1
332,1.0,1
333,1.0,1
334,0.0,0
335,1.0,0
336,0.0,1
337,0.0,0
338,1.0,1
339,1.0,1
340,1.0,1
341,1.0,1
342,1.0,1
343,0.0,1
344,1.0,1
345,0.0,1
346,0.0,1
347,0.0,0
348,0.0,0
349,0.0,1
350,0.0,1
351,1.0,1
352,1.0,1
353,1.0,1
354,0.0,1
355,1.0,0
356,0.0,0
357,0.0,0
358,1.0,1
359,1.0,1
360,1.0,1
361,0.0,1
362,1.0,1
363,0.0,0
364,0.0,0
365,1.0,1
366,1.0,1
367,1.0,0
368,1.0,1
369,1.0,1
370,0.0,0
371,0.0,1
372,0.0,0
373,1.0,1
374,1.0,1
375,1.0,1
376,0.0,1
377,0.0,0
378,0.0,0
379,0.0,0
380,0.0,0
381,0.0,1
382,0.0,0
383,0.0,0
384,0.0,0
385,2.0,0
386,2.0,2
387,0.0,2
388,1.0,1
389,1.0,0
390,0.0,0
391,0.0,0
392,0.0,0
393,2.0,0
394,0.0,0
395,1.0,1
396,1.0,1
397,0.0,1
398,2.0,2
399,1.0,1
400,1.0,1
401,1.0,1
402,1.0,1
403,1.0,1
404,1.0,2
405,1.0,1
406,1.0,2
407,2.0,1
408,1.0,1
409,0.0,0
410,0.0,0
411,0.0,1
412,1.0,1
413,1.0,1
414,1.0,1
415,1.0,1
416,1.0,2
417,0.0,0
418,1.0,1
419,0.0,0
420,1.0,1
421,1.0,1
422,1.0,0
423,1.0,1
424,1.0,2
425,0.0,2
426,0.0,0
427,1.0,1
428,1.0,1
429,0.0,0
430,0.0,1
431,1.0,1
432,1.0,1
433,0.0,0
434,2.0,1
435,0.0,0
436,1.0,0
437,1.0,1
438,1.0,1
439,1.0,1
440,1.0,0
441,1.0,0
442,0.0,0
443,0.0,0
444,1.0,1
445,1.0,2
446,1.0,0
447,2.0,2
448,1.0,1
449,0.0,0
450,1.0,1
451,1.0,0
452,0.0,2
453,0.0,0
454,0.0,1
455,1.0,0
456,0.0,0
457,1.0,2
458,1.0,1
459,0.0,0
460,0.0,0
461,1.0,1
462,1.0,1
463,0.0,0
464,0.0,0
465,0.0,0
466,0.0,0
467,1.0,1
468,1.0,1
469,1.0,0
470,1.0,0
471,0.0,0
472,0.0,1
473,1.0,1
474,1.0,1
475,1.0,1
476,1.0,2
477,0.0,1
478,0.0,1
479,0.0,0
480,0.0,0
481,1.0,1
482,1.0,1
483,1.0,1
484,1.0,0
485,0.0,0
486,0.0,0
487,1.0,1
488,1.0,1
489,1.0,1
490,1.0,1
491,1.0,1
492,1.0,1
493,1.0,2
494,1.0,1
495,0.0,1
496,1.0,1
497,1.0,1
498,1.0,1
499,1.0,1
500,1.0,1
501,0.0,2
502,0.0,0
503,0.0,0
504,1.0,1
505,1.0,1
506,2.0,0
507,0.0,0
508,1.0,2
509,1.0,0
510,0.0,1
511,0.0,0
512,0.0,2
513,1.0,0
514,1.0,0
515,0.0,0
516,0.0,0
517,0.0,0
518,0.0,0
519,2.0,1
520,0.0,1
521,0.0,1
522,0.0,1
523,0.0,2
524,1.0,1
525,2.0,2
526,1.0,1
527,1.0,1
528,0.0,1
529,2.0,2
530,1.0,1
531,1.0,1
532,1.0,1
533,1.0,1
534,1.0,1
535,1.0,1
536,0.0,1
537,1.0,1
538,1.0,1
539,1.0,1
540,1.0,1
541,1.0,1
542,1.0,1
543,1.0,1
544,0.0,1
545,1.0,1
546,0.0,0
547,1.0,1
548,0.0,1
549,1.0,1
550,0.0,0
551,0.0,0
552,2.0,0
553,2.0,1
554,1.0,0
555,1.0,1
556,1.0,1
557,1.0,1
558,1.0,1
559,0.0,0
560,0.0,0
561,0.0,0
562,1.0,1
563,1.0,1
564,1.0,1
565,1.0,1
566,1.0,1
567,1.0,1
