id,prediction,CHOICE
180,1.0,1
181,1.0,1
182,1.0,1
183,0.0,0
184,1.0,2
185,1.0,0
186,1.0,1
187,1.0,1
188,0.0,1
189,1.0,0
190,1.0,1
191,2.0,2
192,1.0,1
193,1.0,1
194,1.0,1
195,1.0,1
196,1.0,0
197,1.0,1
198,1.0,0
199,1.0,2
200,1.0,1
201,1.0,1
202,2.0,2
203,1.0,1
204,0.0,0
205,1.0,0
206,1.0,1
207,1.0,0
208,0.0,0
209,1.0,0
210,1.0,1
211,2.0,0
212,1.0,1
213,1.0,1
214,2.0,2
215,1.0,1
216,1.0,0
217,1.0,1
218,1.0,1
219,1.0,0
220,1.0,1
221,2.0,0
222,1.0,1
223,0.0,0
224,0.0,0
225,1.0,1
226,1.0,1
227,1.0,1
228,1.0,1
229,1.0,1
230,1.0,1
231,2.0,0
232,1.0,1
233,1.0,1
234,1.0,1
235,0.0,0
236,1.0,1
237,1.0,2
238,0.0,0
239,1.0,2
240,0.0,1
241,1.0,0
242,1.0,1
243,1.0,0
244,1.0,1
245,0.0,0
246,1.0,1
247,1.0,1
248,1.0,1
249,2.0,0
250,1.0,0
251,1.0,1
252,1.0,0
253,1.0,1
254,2.0,2
255,2.0,2
256,1.0,1
257,1.0,2
258,1.0,1
259,1.0,1
260,1.0,0
261,1.0,1
262,1.0,0
263,2.0,1
264,1.0,1
265,1.0,1
266,0.0,0
267,1.0,0
268,0.0,0
269,1.0,1
270,1.0,1
271,1.0,1
272,1.0,1
273,1.0,1
274,1.0,0
275,1.0,1
276,2.0,1
277,1.0,2
278,0.0,0
279,0.0,0
280,0.0,0
281,0.0,0
282,1.0,0
283,2.0,1
284,2.0,1
285,1.0,1
286,0.0,1
287,1.0,0
288,1.0,1
289,1.0,1
290,1.0,1
291,1.0,1
292,1.0,1
293,1.0,1
294,1.0,1
295,1.0,1
296,1.0,1
297,1.0,1
298,1.0,1
299,2.0,2
300,1.0,1
301,2.0,0
302,1.0,2
303,1.0,0
304,1.0,1
305,1.0,0
306,1.0,1
307,0.0,0
308,1.0,1
309,1.0,0
310,1.0,1
311,2.0,0
312,1.0,1
313,1.0,0
314,1.0,1
315,1.0,1
316,1.0,1
317,1.0,1
318,1.0,0
319,1.0,1
320,1.0,1
321,1.0,1
322,1.0,0
323,1.0,1
324,1.0,1
325,1.0,1
326,1.0,1
327,1.0,1
328,1.0,1
329,2.0,1
330,2.0,2
331,1.0,1
332,1.0,1
333,1.0,1
334,1.0,0
335,1.0,1
336,1.0,1
337,2.0,1
338,1.0,0
339,1.0,0
340,1.0,1
341,1.0,1
342,1.0,1
343,1.0,0
344,2.0,2
345,1.0,1
346,1.0,2
347,1.0,1
348,1.0,1
349,1.0,1
350,1.0,1
351,1.0,1
352,1.0,1
353,0.0,0
354,1.0,1
355,1.0,1
356,1.0,0
357,1.0,1
358,1.0,1
359,1.0,1
360,1.0,1
361,2.0,2
362,1.0,0
363,2.0,1
364,1.0,1
365,1.0,1
366,1.0,1
367,1.0,1
368,1.0,1
369,1.0,1
370,1.0,1
371,1.0,0
372,1.0,1
373,1.0,1
374,1.0,1
375,1.0,1
376,1.0,1
377,1.0,1
378,1.0,1
379,1.0,0
380,1.0,1
381,1.0,1
382,1.0,1
383,1.0,1
384,0.0,0
385,0.0,0
386,0.0,0
387,1.0,0
388,0.0,0
389,1.0,1
390,0.0,1
391,1.0,1
392,0.0,0
393,2.0,1
394,1.0,0
395,0.0,0
396,1.0,1
397,1.0,1
398,2.0,1
399,1.0,1
400,1.0,0
401,2.0,0
402,1.0,0
403,0.0,0
404,1.0,1
405,1.0,1
406,1.0,0
407,1.0,0
408,1.0,0
409,1.0,1
410,0.0,0
411,1.0,1
412,1.0,1
413,1.0,1
414,1.0,2
415,1.0,0
416,1.0,1
417,1.0,1
418,1.0,0
419,1.0,1
420,1.0,1
421,1.0,0
422,1.0,1
423,1.0,1
424,1.0,1
425,0.0,0
426,2.0,2
427,1.0,1
428,1.0,1
429,1.0,0
430,1.0,1
431,1.0,1
432,1.0,1
433,1.0,0
434,1.0,1
435,0.0,0
436,1.0,1
437,1.0,1
438,1.0,1
439,1.0,1
440,1.0,1
441,1.0,1
442,1.0,1
443,1.0,1
444,1.0,0
445,2.0,2
446,1.0,1
447,1.0,1
448,1.0,1
449,1.0,1
450,0.0,1
451,1.0,1
452,1.0,1
453,1.0,1
454,1.0,1
455,1.0,1
456,1.0,0
457,1.0,0
458,0.0,1
459,1.0,1
460,1.0,0
461,1.0,1
462,1.0,1
463,1.0,1
464,0.0,0
465,0.0,0
466,1.0,1
467,1.0,1
468,1.0,1
469,1.0,1
470,1.0,1
471,0.0,0
472,0.0,0
473,1.0,0
474,1.0,2
475,0.0,0
476,1.0,1
477,1.0,0
478,1.0,1
479,1.0,0
480,1.0,1
481,2.0,2
482,1.0,1
483,1.0,1
484,1.0,0
485,1.0,1
486,1.0,1
487,1.0,1
488,0.0,0
489,1.0,1
490,1.0,1
491,1.0,1
492,1.0,1
493,1.0,1
494,1.0,0
495,1.0,0
496,1.0,1
497,1.0,0
498,1.0,1
499,0.0,0
500,1.0,1
501,1.0,1
502,1.0,1
503,1.0,1
504,1.0,1
505,1.0,1
506,1.0,1
507,1.0,0
508,1.0,1
509,0.0,0
510,1.0,1
511,2.0,1
512,1.0,1
513,1.0,1
514,1.0,1
515,1.0,1
516,1.0,1
517,1.0,0
518,1.0,1
519,1.0,1
520,1.0,1
521,2.0,2
522,1.0,1
523,1.0,1
524,1.0,0
525,1.0,1
526,1.0,1
527,1.0,1
528,1.0,0
529,1.0,1
530,2.0,1
531,1.0,1
532,1.0,0
533,2.0,0
534,1.0,1
535,1.0,0
536,0.0,0
537,1.0,0
538,1.0,1
539,1.0,0
540,1.0,1
541,1.0,1
542,0.0,1
543,0.0,1
544,0.0,0
545,0.0,0
546,1.0,1
547,1.0,1
548,1.0,1
549,0.0,0
550,2.0,1
551,1.0,1
552,1.0,1
553,1.0,1
554,1.0,1
555,1.0,1
556,1.0,1
557,0.0,0
558,1.0,0
559,1.0,1
560,1.0,1
561,1.0,1
562,2.0,1
563,1.0,1
564,1.0,1
565,1.0,0
566,1.0,1
567,1.0,1
568,1.0,1
569,1.0,1
570,1.0,1
571,1.0,1
